starttime	seconds	ctime	dtime	ttime	wait
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	1	7	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	7
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	8	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	9	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	9	8
Fri Nov 29 14:12:39 2013	1385714559	0	8	9	8
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	8
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	8
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	8
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	8
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	8
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	8
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	8
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	8
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	8	9	8
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
Fri Nov 29 14:12:39 2013	1385714559	0	9	9	9
